Linea	Descrizione	Dimensioni	Codice Articolo	Note	Materiale / Codice Riciclo
Matelasse’ Grigio Perla	Segreto	340x370x90	137390S
Seta Nero	C/Cordini C/Cordini	210x210x210	117150S
Seta Nero	C/Cordini C/Cordini	300x300x240	117152S
Seta Nero	Cesto Incollato Forma New Lanterna	220x160x50	117162S
Seta Nero	Cesto Incollato Forma New Lanterna	310x220x90	117163S
Seta Nero	Cesto Incollato Forma New Lanterna	350x260x70	117164S
Seta Nero	Cesto Incollato Forma New Lanterna	180x180x395	113742S
Seta Nero	Maison C/Cordino Maison C/Cordino Cadeaux	200x140x140	197822S
Seta Nero	Maison C/Cordino Maison C/Cordino Cadeaux	245x245x150	197825S
Seta Nero	Maison C/Cordino Maison C/Cordino Cadeaux	240x200x95	117128S
Seta Nero	Maison C/Cordino Maison C/Cordino Cadeaux	300x230x110	117092S
Seta Nero	Maison C/Cordino Maison C/Cordino Cadeaux	340x250x120	117127S
Seta Nero	Bordolese	90x90x340	117111S
Seta Nero	Champagne	100x100x340	117116S
Seta Nero	Champagne	110x110x290	113807S
Seta Nero	Segreto Esagono   Segreto Esagono	95x95x355	117153S
Seta Nero	Segreto Esagono   Segreto Esagono	180x90x385	117122S
Seta Nero	Segreto Esagono   Segreto Esagono	90x90x385	113739S
Seta Nero	Segreto Esagono   Segreto Esagono	200x100x385	113805S
Ghiaccio	Couvette Ghiaccio Couvette  Trasparente	340x90x90	113789S
Ghiaccio	Couvette Ghiaccio Couvette  Trasparente	430x115x115	117129S
Ghiaccio	Couvette Ghiaccio Couvette  Trasparente	340x270x90	113791S
Seta Nero	Lanterna Int. Trasparente Lanterna Int.  Trasparente Lanterna Int. Trasparente	90x90x350	113740S
Separators	Cantinetta Cantinetta Expo	340x90x90	113756S
Separators	Cantinetta Cantinetta Expo	340x185x90	113757S
Separators	Cantinetta Cantinetta Expo	340x280x90	113758S
Separators	Unica	325x175x180	117132S
Separators	Unica	340x180x95	113795S
Separators	Unica	325x255x180	113798S
Separators	Unica	340x90x90	117168S
Separators	Unica	340x180x90	117169S
Separators	STRIPES Seta Nero	340x185x90	197905S
Separators	STRIPES Seta Nero	340x280x90	197906S
Separators	STRIPES Seta Nero	110x110x390	117104S
Video Montaggio	Cantinetta Sicura	390x230x110	138878S
Video Montaggio	Cantinetta Sicura	390x340x110	138879S
Video Montaggio	Cantinetta Sicura	390x445x110	138880S
Video Montaggio	Avana  Americana Sicura	225x225x380	138876S
Video Montaggio	Avana  Americana Sicura	220x115x380	138874S
Video Montaggio	Avana  Americana Sicura	325x225x380	138877S
Video Montaggio	Avana  Americana Sicura	330x115x380	138875S
Black Little Houses	Casetta C/cordino Casetta C/cordini Casetta C/cordini	120x120x110	137843S
Onda Nero	Cesto Interno Nero	220x155x60	137038S
Onda Nero	Cesto Interno Nero	170x170x80	137026S
Onda Nero	Cesto Interno Nero	210x210x90	137027S
Onda Nero	Cesto Interno Nero	260x260x100	137028S
Onda Nero	Cantinetta	340x185x90	137015S
Onda Nero	Cantinetta	340x280x90	137016S
Onda Nero	Cantinetta	340x370x90	137017S
Onda Nero	Cantinetta	90x90x370	137023S
Onda Nero	Vassoio Conico	170x170x80	133775S
Onda Nero	Vassoio Conico	210x210x90	133776S
Onda Nero	Vassoio Conico	260x260x100	133777S
Onda Nero	Vassoio Conico	340x185x90	133719S
Onda Nero	Vassoio Conico	340x100x100	133819S
Onda Nero	Vassoio Conico	340x280x90	133721S
Onda Nero	Vassoio Conico	350x210x105	133715S
S/C Hot Foil Printing	Cantinetta   Cantinetta	340x185x90	133808S
S/C Hot Foil Printing	Cantinetta   Cantinetta	340x280x90	133809S
S/C Hot Foil Printing	Cantinetta   Cantinetta	340x280x90	133720S
S/C Hot Foil Printing	Cantinetta   Cantinetta	90x90x370	133764S
S/C Hot Foil Printing	Cantinetta   Cantinetta	200x100x385	133762S
S/C Hot Foil Printing	Cantinetta   Cantinetta	180x90x420	133801S
S/C Hot Foil Printing	Magnum	110x110x390	133754S
S/C Hot Foil Printing	Magnum	115x115x430	133755S
S/C Hot Foil Printing	Bordolese	90x90x340	133760S
S/C Hot Foil Printing	Bordolese	100x100x340	133761S
S/C Hot Foil Printing	Segreto   Unica	325x255x180	133768S
S/C Hot Foil Printing	Segreto   Unica	340x270x95	133774S
Kraft Nero	Interno stampato nero - inside black	180x90x385	137036S
Kraft Nero	Interno stampato nero - inside black	90x90x385	137035S
Kraft Nero	Interno stampato nero - inside black	340x90x90	137032S
Kraft Nero	Interno stampato nero - inside black	340x185x90	137033S
Kraft Nero	Interno stampato nero - inside black	130x130x210	197895S
Kraft Nero	Interno stampato nero - inside black	155x155x160	197896S
Kraft Nero	Interno stampato nero - inside black	190x45x40	197899S
Kraft Nero	Interno stampato nero - inside black	220x60x40	197900S
Constellation	Portapanettone Portapanettone	245x245x130	138907S
Constellation	Segreto C/Cordini Segreto C/Cordini	210x210x210	138144S
Constellation	Segreto C/Cordini Segreto C/Cordini	245x245x180	138145S
Constellation	Cesto Incollato	310x220x90	138903S
Constellation	Cesto Incollato	350x260x70	138904S
Constellation	Cesto Incollato	400x300x120	138905S
Constellation	Portapanettone + Bott.	230x170x80	138922S
Constellation	Portapanettone + Bott.	290x210x90	138923S
Constellation	Portapanettone + Bott.	400x300x115	138924S
Constellation	Portapanettone + Bott.	330x250x350	138910S
Constellation	Portapanettone + Bott.	430x240x345	138911S
Constellation	Cantinetta	340x90x90	138900S
Constellation	Cantinetta	340x185x90	138901S
Constellation	Cantinetta	340x280x90	138902S
Magic Forest	Luna	290x190x150	197872S
Magic Forest	Luna	330x230x170	197873S
Magic Forest	Luna	390x290x255	197874S
Magic Forest	Luna	490x340x350	197931S
Magic Forest	Vassoio Conico Cesto Incollato	230x170x80	197756S
Magic Forest	Vassoio Conico Cesto Incollato	290x210x90	197757S
Magic Forest	Vassoio Conico Cesto Incollato	400x300x115	197758S
Magic Forest	Vassoio Esagono Quadrella	205x170x70	197759S
Magic Forest	Vassoio Esagono Quadrella	290x230x85	197760S
Magic Forest	Vassoio Esagono Quadrella	380x300x100	197761S
Magic Forest	Segreto C/Cordini Segreto C/Cordini	200x210x210	197752S
Magic Forest	Segreto C/Cordini Segreto C/Cordini	245x245x180	197745S
Magic Forest	Segreto Portapanettone + Bott.	300x300x240	197797S
Magic Forest	Segreto Portapanettone + Bott.	390x270x235	197798S
Magic Forest	Cantinetta	340x90x90	197749S
Magic Forest	Cantinetta	340x185x90	197750S
Magic Forest	Cantinetta	340x280x90	197751S
Magic Forest	Cantinetta	325x175x180	197799S
Magic Forest	Cantinetta	325x255x180	197800S
Words	Cesto Incollato Vassoio Conico	310x220x90	138933S
Words	Cesto Incollato Vassoio Conico	350x260x70	138934S
Words	Cesto Incollato Vassoio Conico	400x300x120	138935S
Words	Segreto C/Cordini Segreto C/Cordini	210x210x210	138969S
Words	Segreto C/Cordini Segreto C/Cordini	245x245x180	138970S
Words	Segreto C/Cordini Segreto C/Cordini	280x200x350	138972S
Words	Segreto C/Cordini Segreto C/Cordini	290x355x195	138973S
Words	Portapanettone Portapanettone + Bott.	200x200x180	138936S
Words	Portapanettone Portapanettone + Bott.	245x245x130	138937S
Words	Unica Cantinetta	340x180x95	138962S
Words	Unica Cantinetta	340x270x95	138963S
Words	Unica Cantinetta	340x280x90	138932S
Pini Verdi Avana	Maison C/Cordino Maison C/Cordino	200x140x140	197809S
Pini Verdi Avana	Maison C/Cordino Maison C/Cordino	200x200x180	197810S
Galaxy	Segreto C/Cordini Portapanettone + Bott.	200x200x180	136538S
Galaxy	Segreto C/Cordini Portapanettone + Bott.	280x200x350	136540S
Galaxy	Segreto C/Cordini Portapanettone + Bott.	305x225x350	136541S
Galaxy	The nature of kraft cardboard can determine shades’ differences between the individual products	90x90x340	136544S
Galaxy	The nature of kraft cardboard can determine shades’ differences between the individual products	90x90x385	136545S
Galaxy	Unica Cantinetta	340x180x95	136554S
Galaxy	Unica Cantinetta	340x270x95	136555S
Galaxy	Unica Cantinetta	340x280x90	136532S
Galaxy	Segreto	300x300x240	136568S
Galaxy	Segreto	390x270x235	136569S
Pp Pet	Vassoio Esagono	220x155x60	135905S
Pp Pet	Vassoio Esagono	205x170x70	135896S
Pp Pet	Vassoio Esagono	320x220x85	135906S
Pp Pet	Vassoio Esagono	290x230x85	135897S
Pp Pet	Vassoio Esagono	370x265x100	135907S
Pp Pet	Vassoio Esagono	380x300x100	135898S
Pp Pet	Vassoio Esagono	430x300x110	135910S
Pp Pet	Cesto Incollato Vassoio	220x160x50	139152S
Pp Pet	Cesto Incollato Vassoio	310x220x90	139153S
Pp Pet	Cesto Incollato Vassoio	350x260x70	139154S
Pp Pet	Cassetta Smart  Cassetta	390x290x90	197830S
Pp Pet	Cassetta Smart  Cassetta	490x390x90	197831S
Pp Pet	Cassetta Smart  Cassetta	590x390x90	197832S
Avana	Quadrella Quadrella Gift	210x210x220	139415S
Avana	Portapanettone Portapanettone Portapanettone	100x100x100	137241S
Avana	Portapanettone Portapanettone Portapanettone	200x200x180	137242S
Avana	Casetta C/Cordini Casetta C/Cordini Casetta C/Cordini	245x245x150	139178S
Avana	Vassoio Conico C/Fo Cofanetto-On	435x280x230	135467S
Avana	Vassoio Conico C/Fo Cofanetto-On	430x255x300	138699S
Avana	Strip Strip Strip Strip	220x155x195	138894S
Avana	Segreto Esagono In C/Cordino Albero In C/Cordino Cuore	245x245x180	137234S
Avana	Segreto Esagono In C/Cordino Albero In C/Cordino Cuore	210x210x210	139146S
Avana	Segreto Esagono In C/Cordino Albero In C/Cordino Cuore	245x245x180	139147S
Avana	Segreto Esagono In C/Cordino Albero In C/Cordino Cuore	300x300x240	139148S
Avana	Prestige C/Cordini  Prestige C/Cordini	210x210x210	137237S
Avana	Prestige C/Cordini  Prestige C/Cordini	245x245x180	137238S
Avana	Coperchio per Vassoio  Vassoio Marmotta	390x290x100	168288S
Avana	Coperchio per Vassoio  Vassoio Marmotta	390x290	168302S
Avana	Coperchio per Vassoio  Vassoio Marmotta	390x390	168303S
Avana	Baulotto New Baulotto New	335x235x250	139145S
Avana	Portapanettone Albero Cubotto	345x300x330	138649S
Avana	Portapanettone Albero Cubotto	280x200x350	138703S
Avana	Shopperbox c/cordini Cadeaux Forma New	90x90x140	139438S
Avana	Shopperbox c/cordini Cadeaux Forma New	110x110x170	139439S
Reinforcement Cardboard Bottom Included	Saccotto C/Cordini Portapanettone + Bott.	200x200x355	135938S
Reinforcement Cardboard Bottom Included	Saccotto C/Cordini Portapanettone + Bott.	245x245x335	135939S
Reinforcement Cardboard Bottom Included	Scatola Salmone	700x250x40	138852S
Reinforcement Cardboard Bottom Included	Marmotta C/Finestra Marmotta New	350x350x150	135911S
Reinforcement Cardboard Bottom Included	Marmotta C/Finestra Marmotta New	380x300x140	135912S
Reinforcement Cardboard Bottom Included	Marmotta C/Finestra Marmotta New	455x350x170	135913S
Avana	Gourmet C/Maniglia/Finestra	220x80x195	138544S
Avana	Gourmet C/Maniglia/Finestra	220x200x85	138527S
Avana	Finestra in PLA - biodegradabile  Finestra in PLA - biodegradabile	290x290x90	138528S
Avana	Valigetta C/Finestra Shopperbox c/fin. pla + cordini Shopperbox c/fin. pla + cordini	210x210x210	138543S
Avana	Valigetta C/Finestra Shopperbox c/fin. pla + cordini Shopperbox c/fin. pla + cordini	245x245x180	138545S
Avana	Valigetta C/Finestra Shopperbox c/fin. pla + cordini Shopperbox c/fin. pla + cordini	290x145x190	138546S
••• F/CTutto A Posto M/P Tutto A Posto Easy M/P	340x500x250	138659S
••• F/CTutto A Posto M/P Tutto A Posto Easy M/P	400x460x230	138661S
••• F/C*F/C-Dp Easy  F/C-Dp Seggiolino	240x200x95	135536S
••• F/C*F/C-Dp Easy  F/C-Dp Seggiolino	300x230x110	135834S
••• F/C*F/C-Dp Easy  F/C-Dp Seggiolino	340x250x120	135951S
••• F/C*F/C-Dp Easy  F/C-Dp Seggiolino	380x260x130	135835S
••• F/C*F/C-Dp Easy  F/C-Dp Seggiolino	455x320x150	135836S
Avana	Trasparente       Ghiaccio	130x130x210	197884S
Avana	Trasparente       Ghiaccio	155x155x160	197885S
Avana	Trasparente       Ghiaccio	190x50x40	197889S
Avana	Trasparente       Ghiaccio	210x50x40	197890S
Avana	Segreto  C/Cordini	160x130x330	139163S
Avana	Controimballo Per Cantinetta	360x210x100	130790S
Avana	Controimballo Per Cantinetta	360x310x100	130791S
Avana	Controimballo Per Cantinetta	360x390x100	130792S
Avana	Controimballo Per Cantinetta	360x580x100	109800S
Avanamanuale della scatola.	340x185x90	135857S
Avanamanuale della scatola.	340x280x90	135859S
Avanamanuale della scatola.	340x370x90	135860S
Serie Express Express Boxes	Guarda il video della	390x270x130	135429S
Serie Express Express Boxes	Guarda il video della	370x350x155	135430S
Serie Express Express Boxes	Flexible Packaging Sheet Flexible Packaging Sheet	420x420	197925S
Pp	Vassoio Conico Vassoio Cesto	230x170x80	197803S
Pp	Vassoio Conico Vassoio Cesto	290x210x90	197804S
Pp	Vassoio Conico Vassoio Cesto	400x300x115	197805S
Pp	Vassoio Conico Vassoio Cesto	430x300x110	107744S
Pp	Vassoio Esagono	330x180x170	107614S
Pp	Vassoio Esagono	205x170x70	197806S
Pp	Vassoio Esagono	290x230x85	197807S
Pp	Vassoio Esagono	380x300x100	197808S
F/C-Dp	Cantinetta	340x90x90	107551S
F/C-Dp	Cantinetta	340x185x90	107651S
F/C-Dp	Cantinetta	340x280x90	107655S
F/C-Dp	Cantinetta	340x370x90	107668S
F/C-Dp	Cantinetta	340x560x90	107671S
F/C-Dp	Cantinetta	340x180x95	134956S
F/C-Ec	F/C-Ec-Dp	300x300x120	107789S
Seta Corten	Vassoio Conico Cesto Incollato	230x170x80	139126S
Seta Corten	Vassoio Conico Cesto Incollato	290x210x90	139127S
Seta Corten	Vassoio Conico Cesto Incollato	400x300x120	139105S
Seta Corten	Portapanettone Portapanettone	200x200x180	139108S
Seta Corten	Unica	325x175x180	139118S
Seta Corten	Unica	340x180x95	139124S
Seta Corten	Unica	325x255x180	139119S
Seta Corten	Unica	340x270x95	139125S
Seta Corten	Cantinetta Cantinetta	340x185x90	139101S
Wood	Vassoio Conico Cesto Incollato	230x170x80	136832S
Wood	Vassoio Conico Cesto Incollato	290x210x90	136833S
Wood	Vassoio Conico Cesto Incollato	400x300x115	136834S
Wood	Segreto	300x300x240	136823S
Wood	Segreto	180x90x385	136821S
Wood	Segreto	90x90x385	136820S
Bottle Neck Support Included	Cantinetta	340x90x90	136805S
Bottle Neck Support Included	Cantinetta	340x185x90	136806S
Bottle Neck Support Included	Cantinetta	340x280x90	136807S
Bottle Neck Support Included	Unica	340x370x90	136808S
Bottle Neck Support Included	Unica	340x180x95	136830S
Pp Pet	Prestige C/Cordini  Portapanettone	210x210x210	138297S
Pp Pet	Prestige C/Cordini  Portapanettone	245x245x180	138331S
Pp Pet	Segreto C/Cordini  Segreto C/Cordini	210x210x210	138325S
Pp Pet	Segreto C/Cordini  Segreto C/Cordini	245x245x180	138326S
Pp Pet	In C/Cordino Albero In C/Cordino Albero	210x210x210	138292S
Skin Coffee	Cesto Incollato Segreto	310x220x90	138285S
Skin Coffee	Cesto Incollato Segreto	350x260x70	138286S
Skin Coffee	Cesto Incollato Segreto	400x300x120	138287S
Skin Coffee	Cantinetta	340x280x90	138282S
Skin Coffee	Cantinetta	340x370x90	138283S
Skin Coffee	Cantinetta	340x560x90	138284S
Skin Coffee	Cantinetta	340x90x90	138280S
Skin Coffee	Cantinetta	340x185x90	138281S
Skin Coffee	F/C-Dp Easy  Tutto A Posto Easy M/P	340x250x120	138288S
Skin Coffee	F/C-Dp Easy  Tutto A Posto Easy M/P	380x260x130	138289S
Skin Coffee	F/C-Dp Easy  Tutto A Posto Easy M/P	455x320x150	138290S
Skin Coffee	F/C-Dp Easy  Tutto A Posto Easy M/P	180x90x385	138304S
Skin Coffee	F/C-Dp Easy  Tutto A Posto Easy M/P	90x90x385	138303S
Skin Coffee	F/C-Dp Easy  Tutto A Posto Easy M/P	200x100x385	138301S
Skin Coffee	F/C-Dp Easy  Tutto A Posto Easy M/P	90x90x340	138299S
Skin Coffee	F/C-Dp Easy  Tutto A Posto Easy M/P	115x115x430	138294S
Skin Coffee	F/C-Dp Easy  Tutto A Posto Easy M/P	100x100x340	138300S
Skin Coffee	F/C-Dp Easy  Tutto A Posto Easy M/P	340x270x95	138321S
Pp	Cesto Incollato F/C-Dp-On Magnum	220x160x50	133170S
Pp	Cesto Incollato F/C-Dp-On Magnum	310x220x90	133171S
Pp	Unica Cantinetta C/Maniglia	340x180x95	133274S
Pp	Unica Cantinetta C/Maniglia	340x270x95	133275S
Pp	Unica Cantinetta C/Maniglia	325x255x180	133250S
Pp	Segreto Portapanettone + Bott.	200x200x180	133254S
Pp	Segreto Portapanettone + Bott.	460x320x290	133251S
Pp	Segreto Portapanettone + Bott.	180x180x340	133186S
Pp	Segreto Portapanettone + Bott.	270x180x340	133187S
Pp	Segreto Portapanettone + Bott.	340x370x90	133116S
Pp	Segreto Portapanettone + Bott.	340x280x90	133167S
Pp	Segreto Portapanettone + Bott.	340x90x90	133165S
Pp	Segreto Portapanettone + Bott.	340x370x90	133168S
Pp	Segreto Portapanettone + Bott.	340x185x90	133166S
Pp	Segreto Portapanettone + Bott.	350x320x105	133147S
Pp	Segreto Portapanettone + Bott.	340x560x90	133169S
Pelle Marrone	Magnum	110x110x390	133214S
Pelle Marrone	Magnum	115x115x430	133215S
Pelle Marrone	Magnum	90x90x340	133024S
Pelle Marrone	Magnum	100x100x340	133025S
Pelle Marrone	Magnum	90x90x410	133150S
Seta Marrone	Cesto Incollato	220x160x50	104877S
Seta Marrone	Cesto Incollato	310x220x90	104879S
Sacco	Cesto Incollato Cantinetta	220x160x50	130593S
Sacco	Cesto Incollato Cantinetta	310x220x90	130594S
Sacco	Cesto Incollato Cantinetta	350x260x70	130595S
Sacco	Cesto Incollato Cantinetta	400x300x120	130596S
Sacco	Cesto Incollato Cantinetta	340x185x90	130581S
Matelasse’ Cuoio	Cesto Incollato Vassoio Esagono Vassoio Conico	310x220x90	137263S
Matelasse’ Cuoio	Cesto Incollato Vassoio Esagono Vassoio Conico	400x300x120	137265S
Matelasse’ Cuoio	Cesto Incollato Vassoio Esagono Vassoio Conico	380x300x100	137314S
Pet	Vassoio Conico	230x170	115616S
Pet	Vassoio Conico	290x210	115626S
Pet	Vassoio Conico	400x300	115645S
Pet	Vassoio Conico	340x180x95	137294S
Pet	Vassoio Conico	90x90x340	137273S
Pet	Vassoio Conico	90x90x385	137274S
Pet	Vassoio Conico	230x170x80	137302S
Pet	Vassoio Conico	290x210x90	137305S
Pet	Vassoio Conico	400x300x115	137307S
Pet	Cantinetta	340x185x90	137254S
Pet	Cantinetta	340x280x90	137255S
Pet	Cantinetta	340x370x90	137256S
Pet	Cantinetta	340x560x90	137257S
Pet	Cantinetta	340x90x90	137253S
Linea Verde Linea Tortora	Tavolo Contenitore Tavolo	610x500x515	134474S
Linea Verde Linea Tortora	Libreria Libreria	700x350x1425	134425S
Avana	Cuore Da Appendere Alzata Fiore Alzata Fiore	180x180	167113S
Avana	Cuore Da Appendere Alzata Fiore Alzata Fiore	300x300	167114S
Avana	Cuore Da Appendere Alzata Fiore Alzata Fiore	450x460	167115S
Avana	Targhetta In Sgabello contenitore	310x310x350	135420S
Avana	Libreria Tavolo	700x350x1425	135831S
